Code CIS,Code ATC,Libellé ATC
64746646,B01AC24,Ticagrélor
69213011,C01BD07,Dronédarone
60073451,C05CX02,Naftazone
60830214,C07BB12,Nébivolol et thiazidiques
61031747,C07BB12,Nébivolol et thiazidiques
61513373,C07BB12,Nébivolol et thiazidiques
61955523,C07BB12,Nébivolol et thiazidiques
62140055,C07BB12,Nébivolol et thiazidiques
63343820,C07BB12,Nébivolol et thiazidiques
63482688,C07BB12,Nébivolol et thiazidiques
63995388,C07BB12,Nébivolol et thiazidiques
63996942,C07BB12,Nébivolol et thiazidiques
64676596,C07BB12,Nébivolol et thiazidiques
65631198,C07BB12,Nébivolol et thiazidiques
65950071,C07BB12,Nébivolol et thiazidiques
67059059,C07BB12,Nébivolol et thiazidiques
67279404,C07BB12,Nébivolol et thiazidiques
67590960,C07BB12,Nébivolol et thiazidiques
68091113,C07BB12,Nébivolol et thiazidiques
64628249,C08CA16,Clévidipine
60106862,C09DB05,Irbésartan et amlodipine
63197002,C09DB05,Irbésartan et amlodipine
65963453,C09DB05,Irbésartan et amlodipine
66592969,C09DB05,Irbésartan et amlodipine
64875438,G03AA15,Chlormadinone et éthinylestradiol
66441440,G03AA15,Chlormadinone et éthinylestradiol
67361246,G03AB08,Diénogest et estradiol
62621512,G03AD02,Ulipristal
62681541,G03AD02,Ulipristal
62764909,G03AD02,Ulipristal
65403127,G03AD02,Ulipristal
68596119,G03AD02,Ulipristal
65424751,J01DI02,Ceftaroline fosamil
69454261,L01DB11,Pixantrone
63816522,L01XX41,Eribuline
69597619,L04AA28,Bélatacept
64801950,M01AX26,Huile davocat et huile de soja insaponifiables
65125261,M01AX26,Huile davocat et huile de soja insaponifiables
68023589,M01AX26,Huile davocat et huile de soja insaponifiables
66122193,M02AX05,Idrocilamide
62483787,N07XX07,Fampridine
62434676,P01BF05,Arténimol et pipéraquine
60202750,R06AX29,Bilastine
60443897,R06AX29,Bilastine
61528642,R06AX29,Bilastine
61629890,R06AX29,Bilastine
63023425,R06AX29,Bilastine
63858119,R06AX29,Bilastine
64059876,R06AX29,Bilastine
64454186,R06AX29,Bilastine
65925723,R06AX29,Bilastine
67280591,R06AX29,Bilastine
68561919,R06AX29,Bilastine
69682635,R06AX29,Bilastine
61249354,V09IA07,HYNIC-octréotide-technétium (99mTc)
60078078,G03AD01,Lévonorgestrel
60812935,G03AD01,Lévonorgestrel
64061667,G03AD01,Lévonorgestrel
64425341,G03AD01,Lévonorgestrel
64559600,G03AD01,Lévonorgestrel
65357943,G03AD01,Lévonorgestrel
65678792,G03AD01,Lévonorgestrel
66791234,G03AD01,Lévonorgestrel
68844504,V03AB36,Phentolamine
65574434,P01BF01,Artéméther et luméfantrine
60149276,C01CA26,Ephédrine
60237858,C01CA26,Ephédrine
60565310,C01CA26,Ephédrine
62682216,C01CA26,Ephédrine
67705850,C01CA26,Ephédrine
67732872,C01CA26,Ephédrine
68674913,A10BD10,Metformine et saxagliptine
63112361,A16AX08,Téduglutide
64929099,A16AX08,Téduglutide
68133651,B01AA12,Fluindione
65346733,B02BD10,Facteur Von Willebrand
67624035,B02BD10,Facteur Von Willebrand
69749137,B02BD10,Facteur Von Willebrand
61766070,B06AC01,"Inhibiteur de C1, dérivé plasmatique"
61846118,B06AC01,"Inhibiteur de C1, dérivé plasmatique"
69014721,B06AC01,"Inhibiteur de C1, dérivé plasmatique"
61680479,B06AC02,Icatibant
62044509,B06AC02,Icatibant
63030672,B06AC02,Icatibant
66169887,B06AC02,Icatibant
68903664,B06AC02,Icatibant
69800927,B06AC02,Icatibant
60634703,B06AC04,Conestat alfa
61253153,B06AC04,Conestat alfa
62267679,C05CX03,Graines de marron d'Inde
60992522,C09BB07,Ramipril et amlodipine
65578557,C09BB07,Ramipril et amlodipine
67893740,C09BB07,Ramipril et amlodipine
69673433,C09BB07,Ramipril et amlodipine
61607011,D06BB12,Sinécatéchines
63446165,D11AH04,Alitrétinoïne
64156738,D11AH04,Alitrétinoïne
65014058,D11AH04,Alitrétinoïne
69219167,D11AH04,Alitrétinoïne
62271624,G03DB08,Diénogest
63308748,G03DB08,Diénogest
66165262,G03DB08,Diénogest
66987336,G03DB08,Diénogest
69304991,G03DB08,Diénogest
69875342,G03DB08,Diénogest
60027685,G04BX15,Polysulfate de pentosane sodique
60368028,H01CB05,Pasiréotide
64400612,H01CB05,Pasiréotide
64714278,H01CB05,Pasiréotide
66311151,H01CB05,Pasiréotide
67724733,H01CB05,Pasiréotide
68045233,H01CB05,Pasiréotide
68990053,H01CB05,Pasiréotide
69935063,H01CB05,Pasiréotide
60150638,J05AG05,Rilpivirine
63025141,J05AG05,Rilpivirine
63578537,J05AR08,"Emtricitabine, ténofovir disoproxil et rilpivirine"
64493883,J07AH09,"Méningocoque B, vaccin multicomposant"
65802140,J07AH09,"Méningocoque B, vaccin multicomposant"
60004505,L01CD04,Cabazitaxel
60160881,L01CD04,Cabazitaxel
60406016,L01CD04,Cabazitaxel
64883869,L01CD04,Cabazitaxel
67695281,L01CD04,Cabazitaxel
68850261,L01CD04,Cabazitaxel
69159439,L01CD04,Cabazitaxel
69357912,L01CD04,Cabazitaxel
60621442,L02BX03,Abiratérone
61410918,L02BX03,Abiratérone
61760740,L02BX03,Abiratérone
61954108,L02BX03,Abiratérone
62375509,L02BX03,Abiratérone
63001674,L02BX03,Abiratérone
65412934,L02BX03,Abiratérone
65665802,L02BX03,Abiratérone
65731907,L02BX03,Abiratérone
66425614,L02BX03,Abiratérone
66460184,L02BX03,Abiratérone
67337081,L02BX03,Abiratérone
67365440,L02BX03,Abiratérone
67430062,L02BX03,Abiratérone
68478448,L02BX03,Abiratérone
68633208,L02BX03,Abiratérone
62420687,L04AC10,Sécukinumab
63549069,L04AC10,Sécukinumab
63934499,L04AC10,Sécukinumab
65007804,L04AC10,Sécukinumab
66951589,L04AC10,Sécukinumab
67688059,L04AC10,Sécukinumab
60788605,L04AX05,Pirfénidone
61045540,L04AX05,Pirfénidone
61138813,L04AX05,Pirfénidone
61936373,L04AX05,Pirfénidone
62694738,L04AX05,Pirfénidone
65255066,L04AX05,Pirfénidone
66169136,L04AX05,Pirfénidone
66409802,L04AX05,Pirfénidone
66527665,L04AX05,Pirfénidone
66551883,L04AX05,Pirfénidone
66673182,L04AX05,Pirfénidone
66704133,L04AX05,Pirfénidone
66869448,L04AX05,Pirfénidone
68404622,L04AX05,Pirfénidone
69144469,L04AX05,Pirfénidone
61849146,N03AX22,Pérampanel
63602479,N03AX22,Pérampanel
64189396,N03AX22,Pérampanel
64387360,N03AX22,Pérampanel
65931110,N03AX22,Pérampanel
68328199,N03AX22,Pérampanel
69856153,N03AX22,Pérampanel
67857477,N06AX25,Herbe de Millepertuis
68773676,N06AX25,Herbe de Millepertuis
61420887,N07XX08,Tafamidis
66376626,N07XX08,Tafamidis
63374431,R06AA59,Doxylamine en association
66800021,R06AA59,Doxylamine en association
68795701,S01LA05,Aflibercept
69613703,S01LA05,Aflibercept
61973350,A07AA12,Fidaxomicine
62629288,A07AA12,Fidaxomicine
60150015,A16AX09,Phénylbutyrate de glycérol
61902218,B01AF02,Apixaban
69340279,B01AF02,Apixaban
69243759,C10AX12,Lomitapide
69565055,C10AX12,Lomitapide
69851117,C10AX12,Lomitapide
61201249,C10BA05,Atorvastatine et ézétimibe
61430696,C10BA05,Atorvastatine et ézétimibe
63428879,C10BA05,Atorvastatine et ézétimibe
63501238,C10BA05,Atorvastatine et ézétimibe
63893173,C10BA05,Atorvastatine et ézétimibe
64179637,C10BA05,Atorvastatine et ézétimibe
64680744,C10BA05,Atorvastatine et ézétimibe
65917317,C10BA05,Atorvastatine et ézétimibe
67572599,C10BA05,Atorvastatine et ézétimibe
67931689,C10BA05,Atorvastatine et ézétimibe
68178657,C10BA05,Atorvastatine et ézétimibe
68225231,C10BA05,Atorvastatine et ézétimibe
68279250,C10BA05,Atorvastatine et ézétimibe
68921356,C10BA05,Atorvastatine et ézétimibe
69041978,C10BA05,Atorvastatine et ézétimibe
69177024,C10BA05,Atorvastatine et ézétimibe
69289176,C10BA05,Atorvastatine et ézétimibe
67763234,G02CX04,Rhizomes de cimicifuga
61782473,G04BD12,Mirabégron
66383994,G04BD12,Mirabégron
65768058,J05AR09,"Emtricitabine, ténofovir disoproxil, elvitégravir et cobicistat"
64198267,L03AA14,Lipegfilgrastim
66910592,L03AA14,Lipegfilgrastim
60830011,R01AD58,Fluticasone en association
69043954,R01AD58,Fluticasone en association
69941269,R03BB06,Bromure de glycopyrronium
61910478,R05CA12,Feuille de lierre
62604089,R05CA12,Feuille de lierre
63595052,R05CA12,Feuille de lierre
64843675,R05CA12,Feuille de lierre
68356985,R05CA12,Feuille de lierre
68619742,R05CA12,Feuille de lierre
69673091,R05CA12,Feuille de lierre
65036318,R07AX02,Ivacaftor
65261329,R07AX02,Ivacaftor
66150577,R07AX02,Ivacaftor
66701315,R07AX02,Ivacaftor
68381052,R07AX02,Ivacaftor
60378168,S01AA27,Céfuroxime
67082734,S01AA27,Céfuroxime
69607764,S01AA27,Céfuroxime
62223501,S01XA19,Cellules souches limbiques autologues
67652999,V09AX04,Flutémétamol (18F)
63090413,V09CA06,Ethylènedicystéine-technétium (99mTc)
63947653,A06AX05,Prucalopride
69471136,A06AX05,Prucalopride
60393661,B01AF01,Rivaroxaban
63038441,B01AF01,Rivaroxaban
63186536,B01AF01,Rivaroxaban
63415127,B01AF01,Rivaroxaban
64330217,B01AF01,Rivaroxaban
65763132,B01AF01,Rivaroxaban
66751738,B01AF01,Rivaroxaban
67071218,B01AF01,Rivaroxaban
69800507,B01AF01,Rivaroxaban
61708715,J05AR10,Lopinavir et ritonavir
64629002,J05AR10,Lopinavir et ritonavir
67969992,J05AR10,Lopinavir et ritonavir
69474926,J05AR10,Lopinavir et ritonavir
69831794,J05AR10,Lopinavir et ritonavir
61118807,S01AE01,Ofloxacine
61784766,S01AE01,Ofloxacine
69918249,S01AE01,Ofloxacine
61062600,S01AE02,Norfloxacine
69358697,S01AE03,Ciprofloxacine
69501024,S01AE03,Ciprofloxacine
61300756,R03AL,"ADRÉNERGIQUES EN ASSOCIATION AVEC DES ANTICHOLINERGIQUES, TRIPLES ASSOCIATIONS A"
62119972,A06AH03,Naloxégol
62964361,A06AH03,Naloxégol
60791754,A10AE06,Insuline dégludec
69786114,A10AE06,Insuline dégludec
60267506,A10BD15,Metformine et dapagliflozine
61414553,A16AX10,Eliglustat
60345218,C08GA02,Amlodipine et diurétiques
60453382,C08GA02,Amlodipine et diurétiques
61890673,C08GA02,Amlodipine et diurétiques
66321989,C08GA02,Amlodipine et diurétiques
66660014,C08GA02,Amlodipine et diurétiques
67290596,C08GA02,Amlodipine et diurétiques
61442104,C09BX01,"Périndopril, amlodipine et indapamide"
62500731,C09BX01,"Périndopril, amlodipine et indapamide"
66643919,C09BX01,"Périndopril, amlodipine et indapamide"
69880873,C09BX01,"Périndopril, amlodipine et indapamide"
60167235,C10BA06,Rosuvastatine et ézétimibe
60254779,C10BA06,Rosuvastatine et ézétimibe
60481517,C10BA06,Rosuvastatine et ézétimibe
60913418,C10BA06,Rosuvastatine et ézétimibe
62635259,C10BA06,Rosuvastatine et ézétimibe
63439174,C10BA06,Rosuvastatine et ézétimibe
63662533,C10BA06,Rosuvastatine et ézétimibe
64518219,C10BA06,Rosuvastatine et ézétimibe
64605955,C10BA06,Rosuvastatine et ézétimibe
65237214,C10BA06,Rosuvastatine et ézétimibe
65410342,C10BA06,Rosuvastatine et ézétimibe
65430697,C10BA06,Rosuvastatine et ézétimibe
66155738,C10BA06,Rosuvastatine et ézétimibe
66600152,C10BA06,Rosuvastatine et ézétimibe
68342163,C10BA06,Rosuvastatine et ézétimibe
69491256,C10BA06,Rosuvastatine et ézétimibe
69734039,C10BA06,Rosuvastatine et ézétimibe
68293613,D11AX21,Brimonidine
64091062,G03AA16,Diénogest et éthinylestradiol
66942259,G03AA16,Diénogest et éthinylestradiol
65690588,J04AK05,Bédaquiline
62314890,J04AK06,Délamanid
64639797,J04AK06,Délamanid
60089217,L01XX44,Aflibercept
60418716,L04AA32,Aprémilast
63257093,L04AA32,Aprémilast
61361022,L04AX06,Pomalidomide
62433250,L04AX06,Pomalidomide
63957170,L04AX06,Pomalidomide
69941194,L04AX06,Pomalidomide
60316362,N06AX26,Vortioxétine
61439909,N06AX26,Vortioxétine
62792157,N06AX26,Vortioxétine
68562572,N06AX26,Vortioxétine
63957761,N07BB05,Nalméfène
64559568,R03AC19,Olodatérol
60130062,R03AK08,Formotérol et béclométasone
60241874,R03AK08,Formotérol et béclométasone
60701778,R03AK08,Formotérol et béclométasone
62904108,R03AK08,Formotérol et béclométasone
63389629,R03AK08,Formotérol et béclométasone
64495254,R03AK08,Formotérol et béclométasone
64896432,R03AK08,Formotérol et béclométasone
64976412,R03AK08,Formotérol et béclométasone
68340034,R03AK08,Formotérol et béclométasone
61740809,R03AK10,Vilantérol et furoate de fluticasone
64050311,R03AK10,Vilantérol et furoate de fluticasone
64122611,R03AK10,Vilantérol et furoate de fluticasone
68680154,R03AK10,Vilantérol et furoate de fluticasone
61046628,R03AK11,Formotérol et fluticasone
64789302,R03AK11,Formotérol et fluticasone
62652340,R03AL01,Fénotérol et bromure d'ipratropium
63989385,R03AL03,Vilantérol et bromure d'uméclidinium
67657035,R03AL03,Vilantérol et bromure d'uméclidinium
62553246,R03AL04,Indacatérol et bromure de glycopyrronium
65839815,S01XA21,Mercaptamine
62955775,V03AE05,Oxyhydroxyde sucroferrique
62978998,V09IA09,Tilmanocept-technétium (99mTc)
66302387,V10XX03,Dichlorure de radium (223Ra)
67693946,A04AA55,Palonosétron en association
61673965,A16AB12,Elosulfase alfa
63207425,B01AC25,Cangrélor
68028209,B02BD13,Facteur X de coagulation
65982247,B02BD14,Susoctocog alfa
60025054,C02KX05,Riociguat
60203795,C02KX05,Riociguat
61875550,C02KX05,Riociguat
64832942,C02KX05,Riociguat
66086562,C02KX05,Riociguat
60966449,C10AX13,Evolocumab
60418851,D03AX12,Trolamine
63548095,D03AX12,Trolamine
64779557,D03AX12,Trolamine
67831258,D03AX12,Trolamine
68800657,D03AX12,Trolamine
69931588,D03AX12,Trolamine
69444281,D11AX22,Ivermectine
63090616,G01AF19,Sertaconazole
65436593,G01AF19,Sertaconazole
66726382,G01AF19,Sertaconazole
63294049,G04BE10,Avanafil
66839572,G04BE10,Avanafil
68366495,G04BE10,Avanafil
63892609,J05AR13,"Lamivudine, abacavir et dolutégravir"
64287253,J05AR13,"Lamivudine, abacavir et dolutégravir"
65185956,L01BC59,Trifluridine en association
69681469,L01BC59,Trifluridine en association
60828932,L02BB04,Enzalutamide
64093355,L02BB04,Enzalutamide
60665360,L03AB13,Peginterféron béta-1a
61349130,L03AB13,Peginterféron béta-1a
66988648,L03AB13,Peginterféron béta-1a
69002701,L03AB13,Peginterféron béta-1a
60622302,L04AC11,Siltuximab
63846800,L04AC11,Siltuximab
66242602,M09AB03,Bromélaïnes
68964304,R03BB07,Bromure d'uméclidinium
69668450,S01CC02,Indométacine et anti-infectieux
64880296,S01EC54,Brinzolamide en association
69854597,V09AX06,Florbétabène (18F)
61233389,A05AA04,Acide obéticholique
69761794,A05AA04,Acide obéticholique
60480810,A10AE56,Insuline dégludec et liraglutide
60901946,A10BD20,Metformine et empagliflozine
64866745,A10BD20,Metformine et empagliflozine
64450234,A16AB13,Asfotase alfa
69258437,A16AB13,Asfotase alfa
68773758,A16AB14,Sébélipase alfa
61050007,B01AC27,Sélexipag
61387896,B01AC27,Sélexipag
62611475,B01AC27,Sélexipag
63092880,B01AC27,Sélexipag
63817001,B01AC27,Sélexipag
64003920,B01AC27,Sélexipag
66157358,B01AC27,Sélexipag
67667620,B01AC27,Sélexipag
61223740,C09BX02,Périndopril et bisoprolol
65942427,C09BX02,Périndopril et bisoprolol
67398942,C09BX02,Périndopril et bisoprolol
68137895,C09BX02,Périndopril et bisoprolol
61816438,C09DX04,Valsartan et sacubitril
65122144,C09DX04,Valsartan et sacubitril
65849001,C09DX04,Valsartan et sacubitril
62005075,C10BX11,"Atorvastatine, amlodipine et périndopril"
62557522,C10BX11,"Atorvastatine, amlodipine et périndopril"
65616495,C10BX11,"Atorvastatine, amlodipine et périndopril"
67767186,C10BX11,"Atorvastatine, amlodipine et périndopril"
69779664,C10BX11,"Atorvastatine, amlodipine et périndopril"
68971188,G03AC10,Drospirénone
60120666,G03CC07,Estrogènes conjugués et bazédoxifène
69979273,J01DD52,Ceftazidime et inhibiteur de bêtalactamases
65166404,J01DI54,Ceftolozane et inhibiteur de bêtalactamases
61304594,J01XX11,Tédizolid
69945545,J01XX11,Tédizolid
60184590,J02AC05,Isavuconazole
69181040,J02AC05,Isavuconazole
66325208,J05AR17,Emtricitabine et ténofovir alafénamide
69342796,J05AR17,Emtricitabine et ténofovir alafénamide
65620419,L04AC12,Brodalumab
65945882,M09AX03,Ataluren
67503464,M09AX03,Ataluren
68469328,M09AX03,Ataluren
60579228,N03AX23,Brivaracétam
63546596,N03AX23,Brivaracétam
64002423,N03AX23,Brivaracétam
64065772,N03AX23,Brivaracétam
64872342,N03AX23,Brivaracétam
65519142,N03AX23,Brivaracétam
67429003,N03AX23,Brivaracétam
60227166,N07XX11,Pitolisant
61247435,N07XX11,Pitolisant
61666846,N07XX11,Pitolisant
64901947,N07XX11,Pitolisant
63620349,R03AL06,Olodatérol et bromure de tiotropium
68986222,R03DX08,Reslizumab
61962699,R07AX30,Ivacaftor et lumacaftor
64733894,R07AX30,Ivacaftor et lumacaftor
65639871,R07AX30,Ivacaftor et lumacaftor
66209488,R07AX30,Ivacaftor et lumacaftor
66352529,R07AX30,Ivacaftor et lumacaftor
63555182,V03AB37,Idarucizumab
65453475,J05AR18,"Emtricitabine, ténofovir alafénamide, elvitégravir et cobicistat"
64689693,J05AR19,"Emtricitabine, ténofovir alafénamide et rilpivirine"
65017887,J07BM03,"Papillomavirus (types humains 6, 11, 16, 18, 31, 33, 45, 52,58)"
62000384,V03AE07,Acétate de calcium
61709735,L04AC14,Sarilumab
63820638,L04AC14,Sarilumab
64326560,L04AC14,Sarilumab
69240179,L04AC14,Sarilumab
60215018,M05BX05,Burosumab
66071126,M05BX05,Burosumab
67649597,M05BX05,Burosumab
60162494,N02AJ14,Tramadol et dexkétoprofène
63322961,N02AJ14,Tramadol et dexkétoprofène
61882445,N04BD03,Safinamide
66932795,N04BD03,Safinamide
65028549,V09IX09,Gallium édotréotide (68Ga)
64499306,V09IX10,Fluoroéthyl-L-tyrosine (18F)
64307631,V09IX11,Fluoroestradiol (18F)
67044107,V09IX12,Fluciclovine (18F)
69890458,V09IX12,Fluciclovine (18F)
60446726,A16AA07,Métréleptine
67974594,A16AA07,Métréleptine
69994784,A16AA07,Métréleptine
61926055,A16AX12,Trientine
65919229,A16AX12,Trientine
66671295,A16AX12,Trientine
60518136,C01BA13,Hydroquinidine
62521323,C07AB14,Landiolol
67004301,C07AB14,Landiolol
63302898,C07FX06,Carvédilol et ivabradine
63365158,C07FX06,Carvédilol et ivabradine
64688100,C07FX06,Carvédilol et ivabradine
67162792,C07FX06,Carvédilol et ivabradine
68375366,C07FX06,Carvédilol et ivabradine
68802188,C07FX06,Carvédilol et ivabradine
60570108,C10AX14,Alirocumab
64363384,C10AX14,Alirocumab
68788824,C10AX14,Alirocumab
60528073,D03AX13,Ecorce de bouleau
64391519,G03GA10,Follitropine delta
65010266,G03GA10,Follitropine delta
67298244,G03GA10,Follitropine delta
61970183,H05BX04,Etelcalcétide
67061971,H05BX04,Etelcalcétide
69279221,H05BX04,Etelcalcétide
62598280,L01XX52,Vénétoclax
63696471,L01XX52,Vénétoclax
64449755,L01XX52,Vénétoclax
60241034,L04AC13,Ixékizumab
61077659,L04AC13,Ixékizumab
60983726,A10BJ01,Exénatide
66105532,A10BJ01,Exénatide
69937274,A10BJ01,Exénatide
61756418,A10BJ02,Liraglutide
62645506,A10BJ02,Liraglutide
62733600,A10BJ05,Dulaglutide
63787647,A10BJ05,Dulaglutide
64847168,A10BJ05,Dulaglutide
68010307,A10BJ05,Dulaglutide
67456363,A10BK01,Dapagliflozine
64292898,A10BK02,Canagliflozine
67448256,A10BK02,Canagliflozine
67947145,A10BK03,Empagliflozine
69963066,A10BK03,Empagliflozine
60152411,N02AJ13,Tramadol et paracétamol
60327615,N02AJ13,Tramadol et paracétamol
60365078,N02AJ13,Tramadol et paracétamol
60392513,N02AJ13,Tramadol et paracétamol
60396465,N02AJ13,Tramadol et paracétamol
60712956,N02AJ13,Tramadol et paracétamol
61137241,N02AJ13,Tramadol et paracétamol
61331851,N02AJ13,Tramadol et paracétamol
61354049,N02AJ13,Tramadol et paracétamol
62446194,N02AJ13,Tramadol et paracétamol
63192215,N02AJ13,Tramadol et paracétamol
63561242,N02AJ13,Tramadol et paracétamol
64656227,N02AJ13,Tramadol et paracétamol
64707814,N02AJ13,Tramadol et paracétamol
64924814,N02AJ13,Tramadol et paracétamol
66355660,N02AJ13,Tramadol et paracétamol
67594656,N02AJ13,Tramadol et paracétamol
67698690,N02AJ13,Tramadol et paracétamol
68322100,N02AJ13,Tramadol et paracétamol
68823442,N02AJ13,Tramadol et paracétamol
69331903,N02AJ13,Tramadol et paracétamol
69621899,N02AJ13,Tramadol et paracétamol
69925400,N02AJ13,Tramadol et paracétamol
69995434,N02AJ13,Tramadol et paracétamol
64849094,N02AJ09,Codéine et autres analgésiques non opioïdes
60009573,N02AJ06,Codéine et paracétamol
60904643,N02AJ06,Codéine et paracétamol
61109911,N02AJ06,Codéine et paracétamol
61644230,N02AJ06,Codéine et paracétamol
61730170,N02AJ06,Codéine et paracétamol
62049552,N02AJ06,Codéine et paracétamol
62094992,N02AJ06,Codéine et paracétamol
62110311,N02AJ06,Codéine et paracétamol
62351650,N02AJ06,Codéine et paracétamol
62771825,N02AJ06,Codéine et paracétamol
63399979,N02AJ06,Codéine et paracétamol
64226827,N02AJ06,Codéine et paracétamol
64406362,N02AJ06,Codéine et paracétamol
64409077,N02AJ06,Codéine et paracétamol
64635076,N02AJ06,Codéine et paracétamol
66003374,N02AJ06,Codéine et paracétamol
66384797,N02AJ06,Codéine et paracétamol
67806479,N02AJ06,Codéine et paracétamol
67869942,N02AJ06,Codéine et paracétamol
68457482,N02AJ06,Codéine et paracétamol
69355295,N02AJ06,Codéine et paracétamol
69458587,N02AJ06,Codéine et paracétamol
69722236,N02AJ06,Codéine et paracétamol
63755329,N02AJ08,Codéine et ibuprofène
63881961,N02AJ08,Codéine et ibuprofène
61400703,A10BJ06,Sémaglutide
63210923,A10BJ06,Sémaglutide
65766192,A10BJ06,Sémaglutide
